"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"W","Jordan Nolan",2900,"BUF@VGK 10/17/2017 10:00PM ET",0.100,"BUF"
"W","Jujhar Khaira",2900,"CAR@EDM 10/17/2017 09:00PM ET",0.000,"EDM"
"D","Jakob Chychrun",2900,"ARI@DAL 10/17/2017 08:30PM ET",0,"ARI"
"D","Greg Pateryn",2900,"ARI@DAL 10/17/2017 08:30PM ET",0.000,"DAL"
"D","Julius Honka",2900,"ARI@DAL 10/17/2017 08:30PM ET",0.500,"DAL"
"D","Chris Martenet",2900,"ARI@DAL 10/17/2017 08:30PM ET",0,"DAL"
"D","Jamie Oleksiak",2900,"ARI@DAL 10/17/2017 08:30PM ET",0.800,"DAL"
"W","Mario Kempe",2900,"ARI@DAL 10/17/2017 08:30PM ET",2.333,"ARI"
"W","Antoine Roussel",2900,"ARI@DAL 10/17/2017 08:30PM ET",0.500,"DAL"
"D","Ben Chiarot",2900,"CLS@WPG 10/17/2017 08:00PM ET",0.000,"WPG"
"W","Zac Dalpe",2900,"CLS@WPG 10/17/2017 08:00PM ET",1.125,"CLS"
"D","Yannick Weber",2900,"COL@NSH 10/17/2017 08:00PM ET",0.125,"NSH"
"W","Blake Comeau",2900,"COL@NSH 10/17/2017 08:00PM ET",1.000,"COL"
"W","Cody McLeod",2900,"COL@NSH 10/17/2017 08:00PM ET",0.750,"NSH"
"W","Matt Nieto",2900,"COL@NSH 10/17/2017 08:00PM ET",0.200,"COL"
"D","Alex Biega",2900,"VAN@OTT 10/17/2017 07:30PM ET",0.000,"VAN"
"D","Fredrik Claesson",2900,"VAN@OTT 10/17/2017 07:30PM ET",1.800,"OTT"
"W","Clarke MacArthur",2900,"VAN@OTT 10/17/2017 07:30PM ET",0,"OTT"
"W","Matt Martin",2900,"TOR@WAS 10/17/2017 07:00PM ET",0.900,"TOR"
"D","Steven Kampfer",2900,"PIT@NYR 10/17/2017 07:00PM ET",1.000,"NYR"
"D","Braydon Coburn",2900,"TB@NJ 10/17/2017 07:30PM ET",1.750,"TB"
"D","Steven Santini",2900,"TB@NJ 10/17/2017 07:30PM ET",1.700,"NJ"
"D","Andy Greene",2900,"TB@NJ 10/17/2017 07:30PM ET",2.400,"NJ"
"W","Brian Gibbons",2900,"TB@NJ 10/17/2017 07:30PM ET",3.300,"NJ"
"D","Dylan DeMelo",3000,"MON@SJ 10/17/2017 10:30PM ET",1.500,"SJ"
"D","Brenden Dillon",3000,"MON@SJ 10/17/2017 10:30PM ET",1.750,"SJ"
"D","Tim Heed",3000,"MON@SJ 10/17/2017 10:30PM ET",1.500,"SJ"
"D","David Schlemko",3000,"MON@SJ 10/17/2017 10:30PM ET",0,"MON"
"W","Daniel Carr",3000,"MON@SJ 10/17/2017 10:30PM ET",0,"MON"
"D","Matt Tennyson",3000,"BUF@VGK 10/17/2017 10:00PM ET",0.917,"BUF"
"D","Josh Gorges",3000,"BUF@VGK 10/17/2017 10:00PM ET",0.900,"BUF"
"D","Zach Bogosian",3000,"BUF@VGK 10/17/2017 10:00PM ET",0.000,"BUF"
"D","Jake McCabe",3000,"BUF@VGK 10/17/2017 10:00PM ET",1.583,"BUF"
"W","William Carrier",3000,"BUF@VGK 10/17/2017 10:00PM ET",0.800,"VGK"
"W","Justin Bailey",3000,"BUF@VGK 10/17/2017 10:00PM ET",4.500,"BUF"
"W","Matt Moulson",3000,"BUF@VGK 10/17/2017 10:00PM ET",0.700,"BUF"
"D","Eric Gryba",3000,"CAR@EDM 10/17/2017 09:00PM ET",0.750,"EDM"
"D","Yohann Auvitu",3000,"CAR@EDM 10/17/2017 09:00PM ET",0.167,"EDM"
"D","Matt Benning",3000,"CAR@EDM 10/17/2017 09:00PM ET",0.500,"EDM"
"W","Ty Rattie",3000,"CAR@EDM 10/17/2017 09:00PM ET",0,"EDM"
"D","Kevin Connauton",3000,"ARI@DAL 10/17/2017 08:30PM ET",1.625,"ARI"
"D","Stephen Johns",3000,"ARI@DAL 10/17/2017 08:30PM ET",2.500,"DAL"
"D","Marc Methot",3000,"ARI@DAL 10/17/2017 08:30PM ET",1.200,"DAL"
"D","Dan Hamhuis",3000,"ARI@DAL 10/17/2017 08:30PM ET",0.500,"DAL"
"W","Christian Fischer",3000,"ARI@DAL 10/17/2017 08:30PM ET",1.400,"ARI"
"W","Lawson Crouse",3000,"ARI@DAL 10/17/2017 08:30PM ET",1.400,"ARI"
"W","Curtis McKenzie",3000,"ARI@DAL 10/17/2017 08:30PM ET",0,"DAL"
"D","Dmitry Kulikov",3000,"CLS@WPG 10/17/2017 08:00PM ET",2.000,"WPG"
"D","Toby Enstrom",3000,"CLS@WPG 10/17/2017 08:00PM ET",1.300,"WPG"
"W","Jordan Schroeder",3000,"CLS@WPG 10/17/2017 08:00PM ET",0,"CLS"
"D","Matt Irwin",3000,"COL@NSH 10/17/2017 08:00PM ET",1.400,"NSH"
"D","Nikita Zadorov",3000,"COL@NSH 10/17/2017 08:00PM ET",2.500,"COL"
"D","Troy Stecher",3000,"VAN@OTT 10/17/2017 07:30PM ET",0.875,"VAN"
"D","Mark Borowiecki",3000,"VAN@OTT 10/17/2017 07:30PM ET",2.100,"OTT"
"W","Nate Thompson",3000,"VAN@OTT 10/17/2017 07:30PM ET",0.900,"OTT"
"D","Brooks Orpik",3000,"TOR@WAS 10/17/2017 07:00PM ET",1.583,"WAS"
"D","Taylor Chorney",3000,"TOR@WAS 10/17/2017 07:00PM ET",1.250,"WAS"
"D","Ron Hainsey",3000,"TOR@WAS 10/17/2017 07:00PM ET",2.300,"TOR"
"W","Tom Wilson",3000,"TOR@WAS 10/17/2017 07:00PM ET",0.500,"WAS"
"W","Devante Smith-Pelly",3000,"TOR@WAS 10/17/2017 07:00PM ET",1.833,"WAS"
"W","Nikita Soshnikov",3000,"TOR@WAS 10/17/2017 07:00PM ET",0,"TOR"
"W","Alex Chiasson",3000,"TOR@WAS 10/17/2017 07:00PM ET",0.583,"WAS"
"W","Josh Leivo",3000,"TOR@WAS 10/17/2017 07:00PM ET",0.000,"TOR"
"D","Ian McCoshen",3000,"FLA@PHI 10/17/2017 07:00PM ET",1.875,"FLA"
"D","Mark Pysyk",3000,"FLA@PHI 10/17/2017 07:00PM ET",2.125,"FLA"
"D","Andrew MacDonald",3000,"FLA@PHI 10/17/2017 07:00PM ET",2.100,"PHI"
"D","Travis Sanheim",3000,"FLA@PHI 10/17/2017 07:00PM ET",0.900,"PHI"
"D","Robert Hagg",3000,"FLA@PHI 10/17/2017 07:00PM ET",0.800,"PHI"
"W","Oskar Lindblom",3000,"FLA@PHI 10/17/2017 07:00PM ET",0,"PHI"
"W","Matt Read",3000,"FLA@PHI 10/17/2017 07:00PM ET",0,"PHI"
"D","Brian Dumoulin",3000,"PIT@NYR 10/17/2017 07:00PM ET",1.333,"PIT"
"D","Marc Staal",3000,"PIT@NYR 10/17/2017 07:00PM ET",1.667,"NYR"
"W","Scott Wilson",3000,"PIT@NYR 10/17/2017 07:00PM ET",0.375,"PIT"
"W","Tom Kuhnhackl",3000,"PIT@NYR 10/17/2017 07:00PM ET",1.500,"PIT"
"D","Jake Dotchin",3000,"TB@NJ 10/17/2017 07:30PM ET",1.000,"TB"
"D","Damon Severson",3000,"TB@NJ 10/17/2017 07:30PM ET",1.500,"NJ"
"W","J.T. Brown",3000,"TB@NJ 10/17/2017 07:30PM ET",0.100,"TB"
"W","Erik Condra",3000,"TB@NJ 10/17/2017 07:30PM ET",0,"TB"
"D","Paul Martin",3100,"MON@SJ 10/17/2017 10:30PM ET",0.750,"SJ"
"D","Jordie Benn",3100,"MON@SJ 10/17/2017 10:30PM ET",1.600,"MON"
"W","Michael McCarron",3100,"MON@SJ 10/17/2017 10:30PM ET",0,"MON"
"D","Brad Hunt",3100,"BUF@VGK 10/17/2017 10:00PM ET",0.500,"VGK"
"D","Luca Sbisa",3100,"BUF@VGK 10/17/2017 10:00PM ET",2.000,"VGK"
"W","Brandon Pirri",3100,"BUF@VGK 10/17/2017 10:00PM ET",0,"VGK"
"D","Brett Pesce",3100,"CAR@EDM 10/17/2017 09:00PM ET",2.167,"CAR"
"D","Luke Schenn",3100,"ARI@DAL 10/17/2017 08:30PM ET",2.300,"ARI"
"D","Jason Demers",3100,"ARI@DAL 10/17/2017 08:30PM ET",2.500,"ARI"
"D","Ryan Murray",3100,"CLS@WPG 10/17/2017 08:00PM ET",2.600,"CLS"
"W","Joel Armia",3100,"CLS@WPG 10/17/2017 08:00PM ET",0.600,"WPG"
"W","Shawn Matthias",3100,"CLS@WPG 10/17/2017 08:00PM ET",1.200,"WPG"
"D","Patrik Nemeth",3100,"COL@NSH 10/17/2017 08:00PM ET",2.167,"COL"
"W","Austin Watson",3100,"COL@NSH 10/17/2017 08:00PM ET",0.700,"NSH"
"W","Colin Wilson",3100,"COL@NSH 10/17/2017 08:00PM ET",1.167,"COL"
"W","Miikka Salomaki",3100,"COL@NSH 10/17/2017 08:00PM ET",0.600,"NSH"
"D","Ben Hutton",3100,"VAN@OTT 10/17/2017 07:30PM ET",2.625,"VAN"
"W","Markus Granlund",3100,"VAN@OTT 10/17/2017 07:30PM ET",0.800,"VAN"
"W","Tom Pyatt",3100,"VAN@OTT 10/17/2017 07:30PM ET",2.700,"OTT"
"D","Christian Djoos",3100,"TOR@WAS 10/17/2017 07:00PM ET",1.875,"WAS"
"D","Radko Gudas",3100,"FLA@PHI 10/17/2017 07:00PM ET",1.800,"PHI"
"D","Nick Holden",3100,"PIT@NYR 10/17/2017 07:00PM ET",0.100,"NYR"
"W","Josh Archibald",3100,"PIT@NYR 10/17/2017 07:00PM ET",0.000,"PIT"
"W","Adam Cracknell",3100,"PIT@NYR 10/17/2017 07:00PM ET",0.625,"NYR"
"D","Dan Girardi",3100,"TB@NJ 10/17/2017 07:30PM ET",1.667,"TB"
"D","Slater Koekkoek",3100,"TB@NJ 10/17/2017 07:30PM ET",1.900,"TB"
"D","Mirco Mueller",3100,"TB@NJ 10/17/2017 07:30PM ET",2.000,"NJ"
"D","John Moore",3100,"TB@NJ 10/17/2017 07:30PM ET",3.000,"NJ"
"D","Justin Braun",3200,"MON@SJ 10/17/2017 10:30PM ET",1.500,"SJ"
"D","Karl Alzner",3200,"MON@SJ 10/17/2017 10:30PM ET",1.500,"MON"
"W","Melker Karlsson",3200,"MON@SJ 10/17/2017 10:30PM ET",0.750,"SJ"
"W","Paul Byron",3200,"MON@SJ 10/17/2017 10:30PM ET",2.000,"MON"
"D","Jason Garrison",3200,"BUF@VGK 10/17/2017 10:00PM ET",2.400,"VGK"
"D","Adam Larsson",3200,"CAR@EDM 10/17/2017 09:00PM ET",2.750,"EDM"
"D","Darnell Nurse",3200,"CAR@EDM 10/17/2017 09:00PM ET",2.875,"EDM"
"W","Brock McGinn",3200,"CAR@EDM 10/17/2017 09:00PM ET",0.833,"CAR"
"W","Joakim Nordstrom",3200,"CAR@EDM 10/17/2017 09:00PM ET",2.333,"CAR"
"D","Niklas Hjalmarsson",3200,"ARI@DAL 10/17/2017 08:30PM ET",1.900,"ARI"
"W","Jordan Martinook",3200,"ARI@DAL 10/17/2017 08:30PM ET",1.000,"ARI"
"W","Tyler Motte",3200,"CLS@WPG 10/17/2017 08:00PM ET",0,"CLS"
"D","Alexei Emelin",3200,"COL@NSH 10/17/2017 08:00PM ET",0.800,"NSH"
"D","Mark Barberio",3200,"COL@NSH 10/17/2017 08:00PM ET",1.400,"COL"
"D","Christopher Tanev",3200,"VAN@OTT 10/17/2017 07:30PM ET",2.875,"VAN"
"D","David Johnny Oduya",3200,"VAN@OTT 10/17/2017 07:30PM ET",0.750,"OTT"
"W","Brett Connolly",3200,"TOR@WAS 10/17/2017 07:00PM ET",1.333,"WAS"
"W","Michael Raffl",3200,"FLA@PHI 10/17/2017 07:00PM ET",0.200,"PHI"
"W","Connor Brickley",3200,"FLA@PHI 10/17/2017 07:00PM ET",3.625,"FLA"
"D","Ian Cole",3200,"PIT@NYR 10/17/2017 07:00PM ET",1.333,"PIT"
"D","Tony DeAngelo",3200,"PIT@NYR 10/17/2017 07:00PM ET",1.200,"NYR"
"D","Brady Skjei",3200,"PIT@NYR 10/17/2017 07:00PM ET",2.667,"NYR"
"W","Matt Puempel",3200,"PIT@NYR 10/17/2017 07:00PM ET",0,"NYR"
"W","Ales Hemsky",3300,"MON@SJ 10/17/2017 10:30PM ET",0.250,"MON"
"D","Colin Miller",3300,"BUF@VGK 10/17/2017 10:00PM ET",1.000,"VGK"
"D","Shea Theodore",3300,"BUF@VGK 10/17/2017 10:00PM ET",0,"VGK"
"W","Seth Griffith",3300,"BUF@VGK 10/17/2017 10:00PM ET",0.700,"BUF"
"D","Trevor van Riemsdyk",3300,"CAR@EDM 10/17/2017 09:00PM ET",1.000,"CAR"
"D","Alex Goligoski",3300,"ARI@DAL 10/17/2017 08:30PM ET",1.600,"ARI"
"W","Tyler Pitlick",3300,"ARI@DAL 10/17/2017 08:30PM ET",0.900,"DAL"
"W","Remi Elie",3300,"ARI@DAL 10/17/2017 08:30PM ET",1.000,"DAL"
"D","Jack Johnson",3300,"CLS@WPG 10/17/2017 08:00PM ET",2.000,"CLS"
"W","Matt Calvert",3300,"CLS@WPG 10/17/2017 08:00PM ET",2.000,"CLS"
"W","Pierre-Luc Dubois",3300,"CLS@WPG 10/17/2017 08:00PM ET",1.500,"CLS"
"W","Colton Sissons",3300,"COL@NSH 10/17/2017 08:00PM ET",0.875,"NSH"
"W","Alexandre Burrows",3300,"VAN@OTT 10/17/2017 07:30PM ET",1.700,"OTT"
"D","Mike Matheson",3300,"FLA@PHI 10/17/2017 07:00PM ET",2.000,"FLA"
"W","Colton Sceviour",3300,"FLA@PHI 10/17/2017 07:00PM ET",2.875,"FLA"
"W","Dale Weise",3300,"FLA@PHI 10/17/2017 07:00PM ET",1.100,"PHI"
"W","Taylor Leier",3300,"FLA@PHI 10/17/2017 07:00PM ET",1.800,"PHI"
"W","Jesper Fast",3300,"PIT@NYR 10/17/2017 07:00PM ET",1.000,"NYR"
"D","Mikhail Sergachev",3300,"TB@NJ 10/17/2017 07:30PM ET",1.333,"TB"
"W","Chris Kunitz",3300,"TB@NJ 10/17/2017 07:30PM ET",1.250,"TB"
"W","Joonas Donskoi",3400,"MON@SJ 10/17/2017 10:30PM ET",1.750,"SJ"
"D","Deryk Engelland",3400,"BUF@VGK 10/17/2017 10:00PM ET",2.200,"VGK"
"W","Erik Haula",3400,"BUF@VGK 10/17/2017 10:00PM ET",3.250,"VGK"
"W","Alexander Nylander",3400,"BUF@VGK 10/17/2017 10:00PM ET",0,"BUF"
"W","Lee Stempniak",3400,"CAR@EDM 10/17/2017 09:00PM ET",0,"CAR"
"W","Tobias Rieder",3400,"ARI@DAL 10/17/2017 08:30PM ET",2.300,"ARI"
"W","Brendan Perlini",3400,"ARI@DAL 10/17/2017 08:30PM ET",1.333,"ARI"
"D","Tyler Myers",3400,"CLS@WPG 10/17/2017 08:00PM ET",1.900,"WPG"
"W","Kyle Connor",3400,"CLS@WPG 10/17/2017 08:00PM ET",0,"WPG"
"W","Pontus Aberg",3400,"COL@NSH 10/17/2017 08:00PM ET",1.250,"NSH"
"W","Sam Gagner",3400,"VAN@OTT 10/17/2017 07:30PM ET",1.500,"VAN"
"D","Dmitry Orlov",3400,"TOR@WAS 10/17/2017 07:00PM ET",1.417,"WAS"
"W","Ryan Callahan",3400,"TB@NJ 10/17/2017 07:30PM ET",0.750,"TB"
"W","Miles Wood",3400,"TB@NJ 10/17/2017 07:30PM ET",3.000,"NJ"
"D","Victor Mete",3500,"MON@SJ 10/17/2017 10:30PM ET",1.400,"MON"
"W","Joel Ward",3500,"MON@SJ 10/17/2017 10:30PM ET",0.667,"SJ"
"W","Timo Meier",3500,"MON@SJ 10/17/2017 10:30PM ET",2.875,"SJ"
"D","Nathan Beaulieu",3500,"BUF@VGK 10/17/2017 10:00PM ET",1.750,"BUF"
"W","Alex Tuch",3500,"BUF@VGK 10/17/2017 10:00PM ET",7.000,"VGK"
"W","Brendan Leipsic",3500,"BUF@VGK 10/17/2017 10:00PM ET",1.900,"VGK"
"W","Benoit Pouliot",3500,"BUF@VGK 10/17/2017 10:00PM ET",1.417,"BUF"
"D","Jaccob Slavin",3500,"CAR@EDM 10/17/2017 09:00PM ET",2.067,"CAR"
"W","Jesse Puljujarvi",3500,"CAR@EDM 10/17/2017 09:00PM ET",0,"EDM"
"W","Zack Kassian",3500,"CAR@EDM 10/17/2017 09:00PM ET",1.500,"EDM"
"D","Esa Lindell",3500,"ARI@DAL 10/17/2017 08:30PM ET",2.900,"DAL"
"D","Josh Morrissey",3500,"CLS@WPG 10/17/2017 08:00PM ET",3.400,"WPG"
"W","Tyson Jost",3500,"COL@NSH 10/17/2017 08:00PM ET",1.583,"COL"
"D","Michael Del Zotto",3500,"VAN@OTT 10/17/2017 07:30PM ET",2.000,"VAN"
"D","Cody Ceci",3500,"VAN@OTT 10/17/2017 07:30PM ET",4.100,"OTT"
"W","Carl Hagelin",3500,"PIT@NYR 10/17/2017 07:00PM ET",1.417,"PIT"
"W","Jimmy Hayes",3500,"TB@NJ 10/17/2017 07:30PM ET",1.500,"NJ"
"D","Jeff Petry",3600,"MON@SJ 10/17/2017 10:30PM ET",2.100,"MON"
"W","Jannik Hansen",3600,"MON@SJ 10/17/2017 10:30PM ET",0.750,"SJ"
"W","Sam Reinhart",3600,"BUF@VGK 10/17/2017 10:00PM ET",0.750,"BUF"
"W","Anthony Duclair",3600,"ARI@DAL 10/17/2017 08:30PM ET",2.500,"ARI"
"W","Josh Anderson",3600,"CLS@WPG 10/17/2017 08:00PM ET",1.667,"CLS"
"D","Mattias Ekholm",3600,"COL@NSH 10/17/2017 08:00PM ET",2.800,"NSH"
"W","Michael Grabner",3600,"PIT@NYR 10/17/2017 07:00PM ET",1.167,"NYR"
"D","Marc-Edouard Vlasic",3700,"MON@SJ 10/17/2017 10:30PM ET",1.750,"SJ"
"W","Alex Galchenyuk",3700,"MON@SJ 10/17/2017 10:30PM ET",1.600,"MON"
"W","Oscar Lindberg",3700,"BUF@VGK 10/17/2017 10:00PM ET",2.200,"VGK"
"D","Kris Russell",3700,"CAR@EDM 10/17/2017 09:00PM ET",3.375,"EDM"
"W","Brett Ritchie",3700,"ARI@DAL 10/17/2017 08:30PM ET",0.900,"DAL"
"D","Samuel Girard",3700,"COL@NSH 10/17/2017 08:00PM ET",2.500,"NSH"
"W","Craig Smith",3700,"COL@NSH 10/17/2017 08:00PM ET",2.200,"NSH"
"D","Chris Wideman",3700,"VAN@OTT 10/17/2017 07:30PM ET",3.400,"OTT"
"W","Leo Komarov",3700,"TOR@WAS 10/17/2017 07:00PM ET",2.800,"TOR"
"W","Nick Bjugstad",3700,"FLA@PHI 10/17/2017 07:00PM ET",3.875,"FLA"
"D","Anton Stralman",3700,"TB@NJ 10/17/2017 07:30PM ET",1.917,"TB"
"W","Anton Slepyshev",3800,"CAR@EDM 10/17/2017 09:00PM ET",0.250,"EDM"
"W","Kevin Fiala",3800,"COL@NSH 10/17/2017 08:00PM ET",1.200,"NSH"
"D","Alexander Edler",3800,"VAN@OTT 10/17/2017 07:30PM ET",1.375,"VAN"
"W","Jamie McGinn",3800,"FLA@PHI 10/17/2017 07:00PM ET",2.250,"FLA"
"W","Jimmy Vesey",3800,"PIT@NYR 10/17/2017 07:00PM ET",1.667,"NYR"
"W","Yanni Gourde",3800,"TB@NJ 10/17/2017 07:30PM ET",0.917,"TB"
"W","Andrew Shaw",3900,"MON@SJ 10/17/2017 10:30PM ET",1.700,"MON"
"W","Charles Hudon",3900,"MON@SJ 10/17/2017 10:30PM ET",2.500,"MON"
"D","David Savard",3900,"CLS@WPG 10/17/2017 08:00PM ET",4.000,"CLS"
"W","Gabriel Landeskog",3900,"COL@NSH 10/17/2017 08:00PM ET",3.667,"COL"
"W","Brock Boeser",3900,"VAN@OTT 10/17/2017 07:30PM ET",2.125,"VAN"
"W","Loui Eriksson",3900,"VAN@OTT 10/17/2017 07:30PM ET",0.875,"VAN"
"D","Matt Niskanen",3900,"TOR@WAS 10/17/2017 07:00PM ET",1.300,"WAS"
"D","Will Butcher",3900,"TB@NJ 10/17/2017 07:30PM ET",4.100,"NJ"
"W","Jesper Bratt",3900,"TB@NJ 10/17/2017 07:30PM ET",4.200,"NJ"
"W","Reilly Smith",4000,"BUF@VGK 10/17/2017 10:00PM ET",1.800,"VGK"
"D","Andrej Sekera",4000,"CAR@EDM 10/17/2017 09:00PM ET",0,"EDM"
"W","Ryan Strome",4000,"CAR@EDM 10/17/2017 09:00PM ET",1.125,"EDM"
"W","Drake Caggiula",4000,"CAR@EDM 10/17/2017 09:00PM ET",0.375,"EDM"
"W","Mattias Janmark",4000,"ARI@DAL 10/17/2017 08:30PM ET",2.600,"DAL"
"W","Thomas Vanek",4000,"VAN@OTT 10/17/2017 07:30PM ET",2.250,"VAN"
"W","Travis Konecny",4000,"FLA@PHI 10/17/2017 07:00PM ET",2.300,"PHI"
"W","Drew Stafford",4000,"TB@NJ 10/17/2017 07:30PM ET",1.375,"NJ"
"W","Zemgus Girgensons",4100,"BUF@VGK 10/17/2017 10:00PM ET",2.250,"BUF"
"W","Alexander Kerfoot",4100,"COL@NSH 10/17/2017 08:00PM ET",1.250,"COL"
"W","Sven Baertschi",4100,"VAN@OTT 10/17/2017 07:30PM ET",2.000,"VAN"
